Commodity,Country,Procurement Price,Port,SeaTransport Price,Warehouse,Port to Warehouse Price,Camp,Warehouse to Camp Price,Port Handling Cost,Warehouse Handling Cost,Total Cost
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,Somali,102.1260884,23.5,11.71432,814.2707659
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,Tigray,29.34096585,23.5,11.71432,741.4856434
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,BOKLOMAYO,59.23980876,23.5,11.71432,771.3844863
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,MELKEDIDA,77.98490186,23.5,11.71432,790.1295794
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,KOBE,67.70608958,23.5,11.71432,779.8507671
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,HALEWEYIN,72.06718671,23.5,11.71432,784.2118642
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,BURAMINO,90.93658782,23.5,11.71432,803.0812653
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,TONGO,67.71514847,23.5,11.71432,779.859826
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,BAMBASI,59.24509311,23.5,11.71432,771.3897706
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,SHERKOLE,63.08505284,23.5,11.71432,775.2297303
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,PUGNIDO,77.09486663,23.5,11.71432,789.2395441
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,JEWII,96.28183191,23.5,11.71432,808.4265094
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,KULE,80.75188727,23.5,11.71432,792.8965648
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,TERKIEDI,91.10266734,23.5,11.71432,803.2473448
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,OKUGO,75.56316054,23.5,11.71432,787.707838
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,AYSAITA,17.59436336,23.5,11.71432,729.7390409
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,DILLO,69.656769,23.5,11.71432,781.8014465
SPLIT PEAS,TURKEY,510.6026075,PORT SUDAN (SUDAN),50.27454,<NAZARETH>,116.05321,MEGADO,85.92954202,23.5,11.71432,798.0742195
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<JIJIGA>,78.8181,Somali,75.01248242,23.45,13.77048,746.4819699
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<JIJIGA>,78.8181,KEBRIBAYA,9.293608455,23.45,13.77048,680.763096
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<JIJIGA>,78.8181,AW-BARRE,30.97986915,23.45,13.77048,702.4493567
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<JIJIGA>,78.8181,SHEDER,12.55319577,23.45,13.77048,684.0226833
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,Afar,27.125,23.45,16.5796,697.0362675
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,Tigray,50.3095,23.45,16.5796,720.2207675
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,SHIMELBA,36.54846502,23.45,16.5796,706.4597325
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,ADI-HARUSH,36.26195269,23.45,16.5796,706.1732202
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,MAI-AINI,30.20080523,23.45,16.5796,700.1120727
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,HITSATS,37.16577755,23.45,16.5796,707.0770451
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,BERHALE,20.02053347,23.45,16.5796,689.931801
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,DALLOL,37.17664821,23.45,16.5796,707.0879157
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<MEKELE>,74.45076,AYNADIB ,15.35963764,23.45,16.5796,685.2709051
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Afar,88.4616,23.45,11.71432,741.2710075
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Amhara,50.713,23.45,11.71432,703.5224075
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Benshangul,58.3692,23.45,11.71432,711.1786075
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Gambella,46.77985,23.45,11.71432,699.5892575
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Oromiya,63.8685,23.45,11.71432,716.6779075
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,SNNPR,50.1005,23.45,11.71432,702.9099075
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Somali,102.1260884,23.45,11.71432,754.9354959
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,Tigray,29.34096585,23.45,11.71432,682.1503734
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,BOKLOMAYO,59.23980876,23.45,11.71432,712.0492163
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,MELKEDIDA,77.98490186,23.45,11.71432,730.7943094
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,KOBE,67.70608958,23.45,11.71432,720.5154971
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,HALEWEYIN,72.06718671,23.45,11.71432,724.8765942
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,BURAMINO,90.93658782,23.45,11.71432,743.7459953
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,TONGO,67.71514847,23.45,11.71432,720.524556
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,BAMBASI,59.24509311,23.45,11.71432,712.0545006
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,SHERKOLE,63.08505284,23.45,11.71432,715.8944603
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,PUGNIDO,77.09486663,23.45,11.71432,729.9042741
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,JEWII,96.28183191,23.45,11.71432,749.0912394
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,KULE,80.75188727,23.45,11.71432,733.5612948
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,TERKIEDI,91.10266734,23.45,11.71432,743.9120748
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,OKUGO,75.56316054,23.45,11.71432,728.372568
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,AYSAITA,17.59436336,23.45,11.71432,670.4037709
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,DILLO,69.656769,23.45,11.71432,722.4661765
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<NAZARETH>,62.21418,MEGADO,85.92954202,23.45,11.71432,738.7389495
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<GODE>,156.5705,Somali,104.520482,23.45,16.30448,856.2763695
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<KOMBOLCHA>,35.2768,Afar,43.5024,23.45,12.35144,670.0115475
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<KOMBOLCHA>,35.2768,Amhara,60.5268,23.45,12.35144,687.0359475
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<KOMBOLCHA>,35.2768,Tigray,17.5608,23.45,12.35144,644.0699475
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<DIRE DAWA>,51.72156,Oromiya,44.1,23.45,15.566,690.2684675
SPLIT PEAS,TURKEY,510.6026075,DJIBOUTI (DJIBOUTI),44.8283,<DIRE DAWA>,51.72156,Somali,65.96577472,23.45,15.566,712.1342422
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Afar,88.4616,30,11.71432,1001.524718
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Amhara,50.713,30,11.71432,963.7761175
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Benshangul,58.3692,30,11.71432,971.4323175
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Gambella,46.77985,30,11.71432,959.8429675
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Oromiya,63.8685,30,11.71432,976.9316175
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,SNNPR,50.1005,30,11.71432,963.1636175
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Somali,102.1260884,30,11.71432,1015.189206
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,Tigray,29.34096585,30,11.71432,942.4040834
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,BOKLOMAYO,59.23980876,30,11.71432,972.3029263
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,MELKEDIDA,77.98490186,30,11.71432,991.0480194
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,KOBE,67.70608958,30,11.71432,980.7692071
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,HALEWEYIN,72.06718671,30,11.71432,985.1303042
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,BURAMINO,90.93658782,30,11.71432,1003.999705
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,TONGO,67.71514847,30,11.71432,980.778266
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,BAMBASI,59.24509311,30,11.71432,972.3082106
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,SHERKOLE,63.08505284,30,11.71432,976.1481703
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,PUGNIDO,77.09486663,30,11.71432,990.1579841
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,JEWII,96.28183191,30,11.71432,1009.344949
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,KULE,80.75188727,30,11.71432,993.8150048
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,TERKIEDI,91.10266734,30,11.71432,1004.165785
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,OKUGO,75.56316054,30,11.71432,988.626278
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,AYSAITA,17.59436336,30,11.71432,930.6574809
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,DILLO,69.656769,30,11.71432,982.7198865
SPLIT PEAS,TURKEY,510.6026075,MOMBASA (KENYA),52.27819,<NAZARETH>,308.468,MEGADO,85.92954202,30,11.71432,998.9926595
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<JIJIGA>,56.127,Somali,75.01248242,16,13.77048,809.2466499
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<JIJIGA>,56.127,KEBRIBAYA,9.293608455,16,13.77048,743.527776
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<JIJIGA>,56.127,AW-BARRE,30.97986915,16,13.77048,765.2140366
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<JIJIGA>,56.127,SHEDER,12.55319577,16,13.77048,746.7873633
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Afar,88.4616,16,11.71432,866.6376075
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Amhara,50.713,16,11.71432,828.8890075
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Benshangul,58.3692,16,11.71432,836.5452075
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Gambella,46.77985,16,11.71432,824.9558575
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Oromiya,63.8685,16,11.71432,842.0445075
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,SNNPR,50.1005,16,11.71432,828.2765075
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Somali,102.1260884,16,11.71432,880.3020959
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,Tigray,29.34096585,16,11.71432,807.5169734
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,BOKLOMAYO,59.23980876,16,11.71432,837.4158163
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,MELKEDIDA,77.98490186,16,11.71432,856.1609094
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,KOBE,67.70608958,16,11.71432,845.8820971
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,HALEWEYIN,72.06718671,16,11.71432,850.2431942
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,BURAMINO,90.93658782,16,11.71432,869.1125953
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,TONGO,67.71514847,16,11.71432,845.891156
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,BAMBASI,59.24509311,16,11.71432,837.4211006
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,SHERKOLE,63.08505284,16,11.71432,841.2610603
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,PUGNIDO,77.09486663,16,11.71432,855.2708741
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,JEWII,96.28183191,16,11.71432,874.4578394
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,KULE,80.75188727,16,11.71432,858.9278948
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,TERKIEDI,91.10266734,16,11.71432,869.2786748
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,OKUGO,75.56316054,16,11.71432,853.739168
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,AYSAITA,17.59436336,16,11.71432,795.7703709
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,DILLO,69.656769,16,11.71432,847.8327765
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<NAZARETH>,102.125,MEGADO,85.92954202,16,11.71432,864.1055495
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<KOMBOLCHA>,172.718,Afar,43.5024,16,12.35144,892.9085275
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<KOMBOLCHA>,172.718,Amhara,60.5268,16,12.35144,909.9329275
SPLIT PEAS,TURKEY,510.6026075,BERBERA (SOMALIA),137.73408,<KOMBOLCHA>,172.718,Tigray,17.5608,16,12.35144,866.9669275
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Afar,88.4616,23.5,11.71432,1598.827222
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Amhara,50.713,23.5,11.71432,1561.078622
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Benshangul,58.3692,23.5,11.71432,1568.734822
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Gambella,46.77985,23.5,11.71432,1557.145472
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Oromiya,63.8685,23.5,11.71432,1574.234122
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,SNNPR,50.1005,23.5,11.71432,1560.466122
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Somali,102.1260884,23.5,11.71432,1612.49171
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,Tigray,29.34096585,23.5,11.71432,1539.706588
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,BOKLOMAYO,59.23980876,23.5,11.71432,1569.605431
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,MELKEDIDA,77.98490186,23.5,11.71432,1588.350524
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,KOBE,67.70608958,23.5,11.71432,1578.071712
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,HALEWEYIN,72.06718671,23.5,11.71432,1582.432809
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,BURAMINO,90.93658782,23.5,11.71432,1601.30221
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,TONGO,67.71514847,23.5,11.71432,1578.08077
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,BAMBASI,59.24509311,23.5,11.71432,1569.610715
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,SHERKOLE,63.08505284,23.5,11.71432,1573.450675
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,PUGNIDO,77.09486663,23.5,11.71432,1587.460489
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,JEWII,96.28183191,23.5,11.71432,1606.647454
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,KULE,80.75188727,23.5,11.71432,1591.117509
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,TERKIEDI,91.10266734,23.5,11.71432,1601.468289
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,OKUGO,75.56316054,23.5,11.71432,1585.928783
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,AYSAITA,17.59436336,23.5,11.71432,1527.959985
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,DILLO,69.656769,23.5,11.71432,1580.022391
VEGETABLE OIL,TURKEY,1293.481732,PORT SUDAN (SUDAN),65.61636,<NAZARETH>,116.05321,MEGADO,85.92954202,23.5,11.71432,1596.295164
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<JIJIGA>,78.8181,Somali,75.01248242,23.45,13.77048,1575.457614
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<JIJIGA>,78.8181,KEBRIBAYA,9.293608455,23.45,13.77048,1509.73874
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<JIJIGA>,78.8181,AW-BARRE,30.97986915,23.45,13.77048,1531.425001
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<JIJIGA>,78.8181,SHEDER,12.55319577,23.45,13.77048,1512.998328
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,Afar,27.125,23.45,16.5796,1526.011912
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,Tigray,50.3095,23.45,16.5796,1549.196412
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,SHIMELBA,36.54846502,23.45,16.5796,1535.435377
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,ADI-HARUSH,36.26195269,23.45,16.5796,1535.148865
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,MAI-AINI,30.20080523,23.45,16.5796,1529.087717
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,HITSATS,37.16577755,23.45,16.5796,1536.05269
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,BERHALE,20.02053347,23.45,16.5796,1518.907445
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,DALLOL,37.17664821,23.45,16.5796,1536.06356
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<MEKELE>,74.45076,AYNADIB ,15.35963764,23.45,16.5796,1514.24655
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Afar,88.4616,23.45,11.71432,1570.246652
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Amhara,50.713,23.45,11.71432,1532.498052
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Benshangul,58.3692,23.45,11.71432,1540.154252
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Gambella,46.77985,23.45,11.71432,1528.564902
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Oromiya,63.8685,23.45,11.71432,1545.653552
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,SNNPR,50.1005,23.45,11.71432,1531.885552
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Somali,102.1260884,23.45,11.71432,1583.91114
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,Tigray,29.34096585,23.45,11.71432,1511.126018
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,BOKLOMAYO,59.23980876,23.45,11.71432,1541.024861
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,MELKEDIDA,77.98490186,23.45,11.71432,1559.769954
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,KOBE,67.70608958,23.45,11.71432,1549.491142
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,HALEWEYIN,72.06718671,23.45,11.71432,1553.852239
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,BURAMINO,90.93658782,23.45,11.71432,1572.72164
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,TONGO,67.71514847,23.45,11.71432,1549.5002
VEGETABLE OIL,TURKEY,1293.481732,DJIBOUTI (DJIBOUTI),90.92482,<NAZARETH>,62.21418,BAMBASI,59.24509311,23.45,11.71432,1541.030145
